### var1 :  ph_sc_eta 
### var2 :  ph_et 
  +0.800	  +1.444	 +35.000	 +50.000	0.608	0.001	0.601	0.001	0.603	0.605	0.593	0.600
  +1.444	  +1.566	 +35.000	 +50.000	0.070	0.001	0.067	0.002	0.068	0.068	0.066	0.066
  +1.566	  +2.000	 +35.000	 +50.000	0.656	0.001	0.610	0.002	0.657	0.633	0.600	0.609
  +2.000	  +2.500	 +35.000	 +50.000	0.669	0.001	0.520	0.002	0.659	0.665	0.498	0.520
  -2.500	  -2.000	 +50.000	+100.000	0.730	0.001	0.603	0.005	0.725	0.674	0.581	0.605
  -2.000	  -1.566	 +50.000	+100.000	0.702	0.001	0.658	0.004	0.702	0.697	0.648	0.656
  -1.566	  -1.444	 +50.000	+100.000	0.077	0.001	0.077	0.005	0.077	0.084	0.072	0.077
  -1.444	  -0.800	 +50.000	+100.000	0.660	0.001	0.672	0.003	0.657	0.650	0.658	0.672
  -0.800	  +0.000	 +50.000	+100.000	0.666	0.001	0.691	0.002	0.664	0.659	0.683	0.690
  +0.000	  +0.800	 +50.000	+100.000	0.677	0.001	0.691	0.002	0.676	0.671	0.680	0.689
  +0.800	  +1.444	 +50.000	+100.000	0.653	0.001	0.661	0.003	0.652	0.605	0.643	0.660
  +1.444	  +1.566	 +50.000	+100.000	0.075	0.001	0.073	0.005	0.071	0.072	0.068	0.072
  +1.566	  +2.000	 +50.000	+100.000	0.701	0.001	0.669	0.004	0.699	0.655	0.647	0.667
  +2.000	  +2.500	 +50.000	+100.000	0.720	0.001	0.605	0.005	0.716	0.641	0.583	0.606
  -2.500	  -2.000	+100.000	+200.000	0.767	0.006	0.687	0.026	0.772	0.781	0.681	0.680
  -2.000	  -1.566	+100.000	+200.000	0.747	0.006	0.701	0.019	0.743	0.750	0.705	0.705
  -1.566	  -1.444	+100.000	+200.000	0.088	0.007	0.071	0.021	0.076	0.103	0.073	0.078
  -1.444	  -0.800	+100.000	+200.000	0.739	0.004	0.757	0.011	0.739	0.747	0.724	0.761
  -0.800	  +0.000	+100.000	+200.000	0.721	0.003	0.751	0.009	0.721	0.712	0.717	0.752
  +0.000	  +0.800	+100.000	+200.000	0.729	0.003	0.732	0.009	0.727	0.733	0.722	0.733
  +0.800	  +1.444	+100.000	+200.000	0.732	0.004	0.743	0.012	0.731	0.728	0.717	0.742
  +1.444	  +1.566	+100.000	+200.000	0.078	0.006	0.085	0.025	0.070	0.080	0.068	0.079
  +1.566	  +2.000	+100.000	+200.000	0.739	0.006	0.707	0.019	0.737	0.745	0.693	0.715
  +2.000	  +2.500	+100.000	+200.000	0.781	0.007	0.680	0.025	0.778	0.768	0.687	0.675
